secs,cad,hr,km,kph,nm,watts,alt,lon,lat,headwind,slope,temp,interval,lrbalance,lte,rte,lps,rps,smo2,thb,o2hb,hhb
3854,70,0,27.5817,31.2654,0,246,9.6,-0.24771400,51.46514600,0,-0.970364,25,0,-255,0,0,0,0,0,0,0,0
3855,73,0,27.5902,30.7395,0,223,9.6,-0.24759100,51.46515100,0,-0.640121,25,0,-255,0,0,0,0,0,0,0,0
3856,73,0,27.5988,31.0503,0,234,9.6,-0.24746700,51.46515800,0,-0.640121,25,0,-255,0,0,0,0,0,0,0,0
3857,74,0,27.6077,31.9238,0,207,9.7,-0.24734000,51.46516800,0,-0.306681,25,0,-255,0,0,0,0,0,0,0,0
3858,75,0,27.6168,32.7893,0,214,9.8,-0.24720900,51.46517500,0,-0.196889,25,0,-255,0,0,0,0,0,0,0,0
3859,76,0,27.626,32.9136,0,224,9.8,-0.24707800,51.46518500,0,-0.0381021,25,0,-255,0,0,0,0,0,0,0,0
3860,76,0,27.6352,33.1612,0,199,9.8,-0.24694600,51.46519500,0,0.10011,25,0,-255,0,0,0,0,0,0,0,0
3861,77,0,27.6443,32.9647,0,198,9.8,-0.24681500,51.46520600,0,0.10011,25,0,-255,0,0,0,0,0,0,0,0
3862,76,0,27.6535,32.9647,0,215,9.8,-0.24668400,51.46521700,0,0.222561,25,0,-255,0,0,0,0,0,0,0,0
3863,73,0,27.6627,33.1152,0,207,9.8,-0.24655200,51.46522600,0,0.222561,25,0,-255,0,0,0,0,0,0,0,0
3864,77,0,27.6719,33.1612,0,210,9.9,-0.24642000,51.46523600,0,0.331121,25,0,-255,0,0,0,0,0,0,0,0
3865,75,0,27.681,32.8673,0,172,9.9,-0.24628900,51.46524500,0,0.331121,25,0,-255,0,0,0,0,0,0,0,0
3866,75,0,27.6902,33.1152,0,149,9.9,-0.24615700,51.46525400,0,0.331121,25,0,-255,0,0,0,0,0,0,0,0
3867,75,0,27.6994,32.8673,0,0,9.9,-0.24602600,51.46526300,0,0.218353,25,0,-255,0,0,0,0,0,0,0,0
3868,75,0,27.7085,32.8673,0,0,9.9,-0.24589500,51.46527200,0,0.108561,25,0,-255,0,0,0,0,0,0,0,0
3869,0,0,27.7174,32.0813,0,0,9.9,-0.24576700,51.46528000,0,0.108561,25,0,-255,0,0,0,0,0,0,0,0
3870,0,0,27.7262,31.7954,0,0,9.9,-0.24564000,51.46528700,0,0.108561,25,0,-255,0,0,0,0,0,0,0,0
3871,0,0,27.7348,30.8019,0,0,9.9,-0.24551700,51.46529400,0,0.108561,25,0,-255,0,0,0,0,0,0,0,0
3872,0,0,27.7431,29.8086,0,0,9.9,-0.24539800,51.46530100,0,0.108561,25,0,-255,0,0,0,0,0,0,0,0
3873,0,0,27.7512,29.3121,0,0,9.9,-0.24528100,51.46530800,0,0.108561,25,0,-255,0,0,0,0,0,0,0,0
3874,8,0,27.7593,29.028,0,19,9.9,-0.24516500,51.46531400,0,0,25,0,-255,0,0,0,0,0,0,0,0
3875,8,0,27.767,27.823,0,0,10,-0.24505400,51.46532100,0,0.129389,25,0,-255,0,0,0,0,0,0,0,0
3876,45,0,27.7744,26.759,0,0,10,-0.24494700,51.46532600,0,0.129389,25,0,-255,0,0,0,0,0,0,0,0
3877,45,0,27.7812,24.2034,0,0,10,-0.24485000,51.46532800,0,0.129389,25,0,-255,0,0,0,0,0,0,0,0
3878,45,0,27.7868,20.2357,0,0,10,-0.24476900,51.46533100,0,0.129389,25,0,-255,0,0,0,0,0,0,0,0
3879,0,0,27.7914,16.537,0,0,10,-0.24470300,51.46533500,0,0.129389,25,0,-255,0,0,0,0,0,0,0,0
3880,0,0,27.7952,13.7685,0,0,10,-0.24464800,51.46533800,0,0.129389,25,0,-255,0,0,0,0,0,0,0,0
3881,0,0,27.7983,11.2863,0,0,10,-0.24460300,51.46534100,0,0.129389,25,0,-255,0,0,0,0,0,0,0,0
3882,14,0,27.8007,8.46954,0,0,10,-0.24457000,51.46534600,0,0.129389,25,0,-255,0,0,0,0,0,0,0,0
3883,14,0,27.8048,14.8145,0,0,10,-0.24451200,51.46535400,0,0.129389,25,0,-255,0,0,0,0,0,0,0,0
3884,14,0,27.8073,9.05775,0,0,10,-0.24447600,51.46535700,0,0.129389,25,0,-255,0,0,0,0,0,0,0,0
3885,0,0,27.8098,8.87406,0,0,10,-0.24444100,51.46536100,0,0,25,0,-255,0,0,0,0,0,0,0,0
3886,0,0,27.8122,8.81063,0,0,10.1,-0.24440600,51.46536400,0,0.408597,25,0,-255,0,0,0,0,0,0,0,0
3887,31,0,27.8129,7.17794,0,0,10.1,-0.24439700,51.46536500,0,0.408597,25,0,-255,0,0,0,0,0,0,0,0
3888,31,0,27.8135,5.54525,0,0,10.1,-0.24438800,51.46536600,0,0.408597,25,0,-255,0,0,0,0,0,0,0,0
3889,31,0,27.8141,3.91256,0,0,10.1,-0.24437900,51.46536700,0,0.408597,25,0,-255,0,0,0,0,0,0,0,0
3890,31,0,27.8148,2.27986,0,0,10.1,-0.24437000,51.46536800,0,0.408597,25,0,-255,0,0,0,0,0,0,0,0
3891,58,0,27.8172,8.81063,0,285,10.1,-0.24433500,51.46537100,0,0.408597,25,0,-255,0,0,0,0,0,0,0,0
3892,70,0,27.8221,17.4568,0,247,10.1,-0.24426500,51.46537100,0,0.408597,25,0,-255,0,0,0,0,0,0,0,0
3893,71,0,27.8274,19.2025,0,185,10.1,-0.24418800,51.46537100,0,0.408597,25,0,-255,0,0,0,0,0,0,0,0
3894,72,0,27.8329,19.9667,0,153,10.1,-0.24410800,51.46537300,0,0.408597,25,0,-255,0,0,0,0,0,0,0,0
3895,76,0,27.8386,20.4846,0,132,10.1,-0.24402600,51.46537600,0,0.408597,25,0,-255,0,0,0,0,0,0,0,0
3896,77,0,27.8443,20.4494,0,90,10.1,-0.24394400,51.46537600,0,0,25,0,-255,0,0,0,0,0,0,0,0
3897,80,0,27.8499,20.006,0,108,10.1,-0.24386800,51.46539200,0,0,25,0,-255,0,0,0,0,0,0,0,0
3898,76,0,27.8553,19.5346,0,80,10,-0.24380500,51.46542100,0,-0.184288,25,0,-255,0,0,0,0,0,0,0,0
3899,61,0,27.8611,20.7812,0,64,9.9,-0.24375000,51.46546000,0,-0.357522,25,0,-255,0,0,0,0,0,0,0,0
3900,65,0,27.8671,21.5499,0,116,9.9,-0.24369400,51.46550100,0,-0.357522,25,0,-255,0,0,0,0,0,0,0,0
3901,68,0,27.8731,21.6978,0,79,9.8,-0.24363900,51.46554300,0,-0.523437,25,0,-255,0,0,0,0,0,0,0,0
3902,70,0,27.8792,22.1958,0,118,9.7,-0.24358700,51.46558800,0,-0.68563,25,0,-255,0,0,0,0,0,0,0,0
3903,72,0,27.8857,23.1376,0,108,9.6,-0.24352500,51.46563100,0,-0.841221,25,0,-255,0,0,0,0,0,0,0,0
3904,76,0,27.8927,25.1399,0,119,9.5,-0.24346400,51.46568100,0,-0.984419,25,0,-255,0,0,0,0,0,0,0,0
3905,76,0,27.8997,25.446,0,133,9.5,-0.24339900,51.46573000,0,-0.984419,25,0,-255,0,0,0,0,0,0,0,0
3906,75,0,27.9066,24.82,0,115,9.5,-0.24333600,51.46577800,0,-0.984419,25,0,-255,0,0,0,0,0,0,0,0
3907,76,0,27.9133,24.1947,0,96,9.5,-0.24327500,51.46582500,0,-0.984419,25,0,-255,0,0,0,0,0,0,0,0
3908,74,0,27.9196,22.6733,0,122,9.5,-0.24321400,51.46586700,0,-0.800131,25,0,-255,0,0,0,0,0,0,0,0
3909,74,0,27.9262,23.7392,0,129,9.5,-0.24315200,51.46591200,0,-0.626897,25,0,-255,0,0,0,0,0,0,0,0
3910,78,0,27.9332,24.976,0,127,9.5,-0.24309000,51.46596100,0,-0.626897,25,0,-255,0,0,0,0,0,0,0,0
3911,81,0,27.9399,24.2239,0,142,9.6,-0.24303300,51.46601000,0,-0.312368,25,0,-255,0,0,0,0,0,0,0,0
3912,78,0,27.9464,23.4636,0,139,9.7,-0.24297900,51.46605800,0,0,25,0,-255,0,0,0,0,0,0,0,0
3913,78,0,27.9531,24.0387,0,174,9.8,-0.24291900,51.46610500,0,0.308603,25,0,-255,0,0,0,0,0,0,0,0
3914,76,0,27.9597,23.7534,0,183,9.9,-0.24286300,51.46615300,0,0.603359,25,0,-255,0,0,0,0,0,0,0,0
3915,76,0,27.9663,23.7314,0,184,10,-0.24280500,51.46620000,0,0.755056,25,0,-255,0,0,0,0,0,0,0,0
3916,75,0,27.9729,23.7534,0,178,10.1,-0.24274900,51.46624800,0,0.906614,25,0,-255,0,0,0,0,0,0,0,0
3917,75,0,27.9795,23.9346,0,203,10.2,-0.24269400,51.46629700,0,1.05702,25,0,-255,0,0,0,0,0,0,0,0
3918,74,0,27.9863,24.5198,0,218,10.3,-0.24263500,51.46634600,0,1.20384,25,0,-255,0,0,0,0,0,0,0,0
3919,73,0,27.9928,23.4173,0,223,10.5,-0.24257500,51.46639100,0,1.51131,25,0,-255,0,0,0,0,0,0,0,0
3920,72,0,27.9988,21.551,0,209,10.6,-0.24252300,51.46643400,0,1.67835,25,0,-255,0,0,0,0,0,0,0,0
